Unnamed: 0,Index,business_status,geometry,name_g,place_id,types,address_g,rating_g,total_reviews_g,price_level_g,address_g_backup
7636,33351,OPERATIONAL,"{'lat': 45.5038634, 'lng': 9.163164899999998}",Pan Pizzeria Rosticceria,ChIJE3u0leTAhkcRkBpuSJIG7mQ,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",don giuseppe andreoli,4.1,19.0,,"Via Don Giuseppe Andreoli, 9, Milano"
7637,33354,OPERATIONAL,"{'lat': 45.5038707, 'lng': 9.1633048}",Sagapò Greek Street Food,ChIJobczBRjBhkcRJCzx2iMft6k,"['restaurant', 'food', 'point_of_interest', 'establishment']",don giuseppe andreoli,5.0,13.0,,"Via Don Giuseppe Andreoli, 7, Milano"
7638,33365,OPERATIONAL,"{'lat': 45.503808, 'lng': 9.165026600000001}",Delicious Asian fast food,ChIJvROmbTrBhkcRs01jLSy7bxA,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe candiani,4.5,24.0,,"Via Giuseppe Candiani, 98, Milano"
7639,33372,OPERATIONAL,"{'lat': 45.5038547, 'lng': 9.166127099999999}",Conny &...,ChIJ8X0wPuTAhkcReJdyKhPDGqQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe candiani,4.1,90.0,,"Via Giuseppe Candiani, 85, Milano"
7640,33373,OPERATIONAL,"{'lat': 45.50389970000001, 'lng': 9.1656057}",Ristorante Aragosta d'Oro dal 1976,ChIJK8U0QOTAhkcRCsUMkCw3WAY,"['restaurant', 'point_of_interest', 'food', 'establishment']",giuseppe candiani,4.5,266.0,2.0,"Via Giuseppe Candiani, 92, Milano"
7641,33382,OPERATIONAL,"{'lat': 45.5032113, 'lng': 9.176329800000001}",qui si mangia,ChIJxUPrVdzAhkcRDen9gktIPp0,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe tartini,3.8,19.0,,"Via Giuseppe Tartini, 9, Milano"
7644,33389,OPERATIONAL,"{'lat': 45.50305300000001, 'lng': 9.177165600000002}",Pizzeria Amalfi,ChIJFQNQQNzAhkcRcsEfGroiCPE,"['restaurant', 'food', 'point_of_interest', 'establishment']",dergano,2.8,4.0,,"Piazza Dergano, 2, Milano"
7645,33392,OPERATIONAL,"{'lat': 45.50387930000001, 'lng': 9.176401100000001}",Trattoria Sun Garden Milano,ChIJc0P0U9zAhkcR_qI2EpwQuDQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe tartini,3.9,17.0,,"Via Giuseppe Tartini, 5, Milano"
7647,33399,OPERATIONAL,"{'lat': 45.5035118, 'lng': 9.178607399999999}",ROMEO MENDOZA,ChIJB7awVrfBhkcRltakZAPH274,"['restaurant', 'food', 'point_of_interest', 'establishment']",conte verde,,,,"Via Conte Verde, 17, Milano"
7649,33413,OPERATIONAL,"{'lat': 45.5037208, 'lng': 9.180592699999998}",Turkish kebap-pizza-grill-Imbonati,ChIJRR203RvBhkcRxOIqieEHXOg,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo imbonati,4.7,217.0,,"Via Carlo Imbonati, 63, Milano"
7650,33414,OPERATIONAL,"{'lat': 45.5032754, 'lng': 9.1812211}",Dong Bei Si Fang Cai Chinese Restaurant,ChIJcZXjsdvAhkcRe8exzTZHx-k,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo imbonati,4.1,244.0,1.0,"Via Carlo Imbonati, 56, Milano"
7651,33415,OPERATIONAL,"{'lat': 45.50323480000001, 'lng': 9.181323500000001}",Margò Pizza Milano,ChIJE5NNX17BhkcRf4mDEZf4r6Q,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",carlo imbonati,4.6,34.0,,"Via Carlo Imbonati, 56, Milano"
7656,33452,OPERATIONAL,"{'lat': 45.50339229999999, 'lng': 9.2207653}",Taverna Greca Mykonos,ChIJZel0-hfHhkcRcMebD2rOZZY,"['restaurant', 'food', 'point_of_interest', 'establishment']",tofane,4.4,1776.0,2.0,"Via Tofane, 5, Milano"
7659,33469,OPERATIONAL,"{'lat': 45.5033055, 'lng': 9.224139899999999}",Radici - Bottega di Quartiere,ChIJJbYx-ebHhkcR3n8Ky8ln6JE,"['restaurant', 'food', 'point_of_interest', 'establishment']",dolomiti,4.6,33.0,,"Via Dolomiti, 11, Milano"
7663,33486,OPERATIONAL,"{'lat': 45.5037011, 'lng': 9.2396133}",Bar Edicola Arici Milano,ChIJ6xHG_QjHhkcRzm0Bnbmh5cI,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",padova,4.5,139.0,1.0,"Via Padova, 205, Milano"
7665,33496,OPERATIONAL,"{'lat': 45.503685, 'lng': 9.245354599999999}",Stella Marina,ChIJo0-FBafHhkcRf7fvDQsZZQo,"['restaurant', 'food', 'point_of_interest', 'establishment']",palmanova,3.9,447.0,1.0,"Via Palmanova, 147, Milano"
7666,33500,OPERATIONAL,"{'lat': 45.50324010000001, 'lng': 9.252553500000001}",Enotria Cafè,ChIJV_ak2KPHhkcRFOxaf5Uwd1s,"['restaurant', 'food', 'bar', 'point_of_interest', 'establishment']",carlo cazzaniga,3.8,21.0,,"Via Carlo Cazzaniga, 26, Milano"
7668,33503,OPERATIONAL,"{'lat': 45.504382, 'lng': 9.107078}",Kebap House,ChIJAQ43k9_BhkcRNYg0N926hh4,"['restaurant', 'food', 'point_of_interest', 'establishment']",gallarate,3.1,35.0,,"Via Gallarate, 389, Milano"
7669,33512,OPERATIONAL,"{'lat': 45.5044269, 'lng': 9.1374253}",Paninoteca,ChIJbU--5U3AhkcReSPcdIGQE2Y,"['restaurant', 'food', 'store', 'point_of_interest', 'establishment']",italy,5.0,1.0,,Italy
7671,33565,OPERATIONAL,"{'lat': 45.50465, 'lng': 9.168394200000002}",Candiani 66,ChIJ6W1iy63BhkcR9E-Ub7fJjg8,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe candiani,5.0,14.0,,"Via Giuseppe Candiani, 66, Milano"
7673,33569,OPERATIONAL,"{'lat': 45.5043813, 'lng': 9.176169699999999}",Pizzeria Cleopatra,ChIJDXy2Ad3AhkcRqTL4b0mhHF0,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe tartini,4.5,15.0,,"Via Giuseppe Tartini, Milano"
7674,33571,OPERATIONAL,"{'lat': 45.5044271, 'lng': 9.1761191}",Lovely Poke,ChIJlcsfJsXBhkcRt4lhraDxOK8,"['restaurant', 'food', 'point_of_interest', 'establishment']",giuseppe tartini   a,4.8,53.0,,"Via Giuseppe Tartini, 11 A, Milano"
7676,33593,OPERATIONAL,"{'lat': 45.5040829, 'lng': 9.180167700000002}",La Montagnetta D'asporto,ChIJJ2mcdtvAhkcRb550nXavZzw,"['restaurant', 'food', 'point_of_interest', 'establishment']",conte verde,4.0,48.0,1.0,"Via Conte Verde, 1, Milano"
7678,33597,OPERATIONAL,"{'lat': 45.5041138, 'lng': 9.1802505}",Dian Wei Fang,ChIJIRoXdNvAhkcRYSmnz0Pt8Vo,"['restaurant', 'food', 'point_of_interest', 'establishment']",italy,,,,Italy
7680,33600,OPERATIONAL,"{'lat': 45.50400810000001, 'lng': 9.1804487}",Cucina Cinese,ChIJx1nsdNvAhkcR0g8Lc3GGads,"['restaurant', 'food', 'point_of_interest', 'establishment']",carlo imbonati,4.0,1.0,,"Via Carlo Imbonati, 67, Milano"
7681,33618,OPERATIONAL,"{'lat': 45.50444599999999, 'lng': 9.205355799999998}",Fresca Pasta Club,ChIJn1XsCFrHhkcR0f-IyNUolwg,"['restaurant', 'food', 'point_of_interest', 'establishment']",privata giuseppe ugolini,5.0,3.0,,"Via Privata Giuseppe Ugolini, 3, Milano"
7682,33620,OPERATIONAL,"{'lat': 45.50426480000001, 'lng': 9.2059173}",GAM Pocha,ChIJE1QFvNTHhkcRGlvMEs21Gr4,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",privata giuseppe ugolini,4.7,42.0,,"Via Privata Giuseppe Ugolini, 3, Milano"
