id,title,r_bubbles,r_number,cook_type,expensive
4663,4664. U-Square,"Punteggio 3,5 su 5",48 recensioni,Italiana,€
4664,4665. La Vecchia Latteria,"Punteggio 3,0 su 5",382 recensioni,Italiana,€€ - €€€
4665,4666. Switch Bistro',"Punteggio 5,0 su 5",2 recensioni,?,?
4666,4667. Vino Vino,"Punteggio 3,5 su 5",31 recensioni,"Italiana, Internazionale",€€ - €€€
4667,4668. Lux Cafe,"Punteggio 4,5 su 5",3 recensioni,"Italiana, Birreria",€€ - €€€
4668,4669. Edit Milano,"Punteggio 3,5 su 5",11 recensioni,"Italiana, Birreria",?
4669,4670. Viva / Buono Fresco Naturale,"Punteggio 4,0 su 5",4 recensioni,Italiana,€
4670,4671. Pinta e Basta,"Punteggio 4,5 su 5",2 recensioni,"Francese, Belga",€€ - €€€
4671,4672. Hekfanchai,"Punteggio 4,0 su 5",3 recensioni,"Cinese, Caffè",€
4672,4673. El Tacomaki - Sarpi,"Punteggio 4,0 su 5",4 recensioni,?,?
4673,4674. Pokéstorie,"Punteggio 4,5 su 5",2 recensioni,"Sushi, Hawaiana",?
4674,4675. Bar Capricci 2,"Punteggio 4,0 su 5",5 recensioni,?,?
4675,4676. Paninodoc,"Punteggio 4,0 su 5",3 recensioni,Italiana,€€€€
4676,4677. Ristorante Pizzeria San Giorgio 2,"Punteggio 4,0 su 5",12 recensioni,"Italiana, Pizza",?
4677,4678. Pok&wok,"Punteggio 4,5 su 5",2 recensioni,"Cinese, Caffè",?
4678,4679. Ristorante Remì Berton,"Punteggio 4,0 su 5",6 recensioni,"Italiana, Pesce",€€€€
4679,4680. Prima C,"Punteggio 3,5 su 5",10 recensioni,€€ - €€€,?
4680,4681. Moto Pizza a Domicilio,"Punteggio 3,5 su 5",16 recensioni,Pizza,?
4681,4682. CI-BO,"Punteggio 4,5 su 5",2 recensioni,Italiana,€€ - €€€
4682,4683. Flash,"Punteggio 4,0 su 5",10 recensioni,Italiana,€
4683,4684. Ristorante Hua Nan,"Punteggio 4,5 su 5",2 recensioni,"Italiana, Cinese",?
4684,4685. Sushi Plus,"Punteggio 4,0 su 5",3 recensioni,"Cinese, Giapponese",€€ - €€€
4685,4686. Gaia,"Punteggio 3,5 su 5",13 recensioni,€,?
4686,4687. Bar Pizza Tobagi,"Punteggio 4,5 su 5",3 recensioni,Italiana,€
4687,4688. El Tipico 3,"Punteggio 3,5 su 5",12 recensioni,"Peruviana, Sudamericana",€
4688,4689. Feel Bar,"Punteggio 3,5 su 5",19 recensioni,"Italiana, Caffè",€
4689,4690. Malo,"Punteggio 4,5 su 5",5 recensioni,Italiana,€€ - €€€
4690,4691. Al Pont De Fer,"Punteggio 4,5 su 5",2 recensioni,"Italiana, Internazionale",?
4691,4692. Rem Cafè,"Punteggio 3,5 su 5",12 recensioni,Italiana,€
4692,4693. Tomodachi Sushi Bar,"Punteggio 4,5 su 5",2 recensioni,?,?
4693,4694. Orto Restaurant by Eataly,"Punteggio 3,5 su 5",29 recensioni,"Italiana, Internazionale",€€ - €€€
4694,4695. Pizzria Tramonti,"Punteggio 4,0 su 5",6 recensioni,Italiana,?
4695,4696. DesinoLento Bistrò Pizzeria,"Punteggio 3,5 su 5",51 recensioni,"Italiana, Pizza",€€ - €€€
4696,4697. Solopizzacafè,"Punteggio 4,0 su 5",3 recensioni,Pizza,?
4697,4698. Uma Sushi & Grill,"Punteggio 3,0 su 5",37 recensioni,Cinese,?
4698,4699. Ti Amo Cocktail & Crudité,"Punteggio 4,0 su 5",4 recensioni,?,?
4699,4700. Tangram Cafè,"Punteggio 4,5 su 5",2 recensioni,"Bar, Pub",?
4700,4701. Tailors,"Punteggio 4,0 su 5",3 recensioni,"Italiana, Internazionale",?
4701,4702. Ristorante Piccolo Mare,"Punteggio 3,5 su 5",14 recensioni,"Italiana, Pizza",€€ - €€€
4702,4703. Rotonda Bistro,"Punteggio 3,0 su 5",113 recensioni,"Bar, Mediterranea",€€ - €€€
4703,4704. Bistrot Agriturismo Dolce Luna,"Punteggio 3,5 su 5",53 recensioni,"Italiana, Mediterranea",€€ - €€€
4704,4705. Toast Amore,"Punteggio 4,5 su 5",2 recensioni,Cibo di strada,?
4705,4706. Bovisa Urban Garden,"Punteggio 3,5 su 5",11 recensioni,"Italiana, Americana",?
4706,4707. Lucky Cafe,"Punteggio 4,0 su 5",5 recensioni,?,?
4707,4708. La Casa Dell'arancina,"Punteggio 3,5 su 5",14 recensioni,"Italiana, Gastronomia",€
4708,4709. Pizzeria La Regina,"Punteggio 4,5 su 5",3 recensioni,Pizza,?
4709,4710. Caffe Ambrosiano Bar tavola fredda,"Punteggio 3,5 su 5",20 recensioni,"Italiana, Caffè",€
4710,4711. Caffe Ambrosiano Bar tavola fredda,"Punteggio 3,5 su 5",20 recensioni,"Italiana, Caffè",€
4711,4712. Ristorante Cinese e Giapponese Ri Zhong,"Punteggio 3,0 su 5",79 recensioni,"Cinese, Giapponese",€€ - €€€
4712,4713. Mr. Poli,"Punteggio 3,5 su 5",22 recensioni,"Pizza, Mediterranea",€
4713,4714. Rollito,"Punteggio 4,5 su 5",2 recensioni,"Messicana, Fusion",€€ - €€€
4714,4715. Rambo Pizzeria,"Punteggio 5,0 su 5",2 recensioni,"Italiana, Pizza",?
4715,4716. I'M Le Fil Rouge,"Punteggio 3,5 su 5",18 recensioni,"Italiana, Africana",€€ - €€€
4716,4717. Pizzeria Elsa,"Punteggio 3,5 su 5",16 recensioni,"Italiana, Pizza",?
4717,4718. Sweet Coffee Bar,"Punteggio 3,5 su 5",15 recensioni,"Bar, Pub",?
4718,4719. Caffé Ambrosiano,"Punteggio 3,5 su 5",10 recensioni,Italiana,€€ - €€€
4719,4720. Mamma Lievito,"Punteggio 3,5 su 5",16 recensioni,"Pizza, Europea",€
4720,4721. Ciao Duomo,"Punteggio 3,5 su 5",12 recensioni,Asiatica,€
4721,4722. The Rolling Filipino Fast Food,"Punteggio 4,0 su 5",7 recensioni,?,?
4722,4723. Alkemia Lounge Cafe,"Punteggio 3,5 su 5",25 recensioni,Internazionale,€
4723,4724. Art Rock Cafè,"Punteggio 4,0 su 5",3 recensioni,"Bar, Pub",?
4724,4725. KFC,"Punteggio 3,0 su 5",126 recensioni,"Americana, Fast food",€
4725,4726. Panini Durini,"Punteggio 3,5 su 5",60 recensioni,"Italiana, Bar",€
4726,4727. La Pizza,"Punteggio 4,0 su 5",6 recensioni,Italiana,?
4727,4728. M&N,"Punteggio 3,5 su 5",14 recensioni,"Italiana, Pizza",?
4728,4729. Bar Scarioni,"Punteggio 3,5 su 5",10 recensioni,Italiana,€€ - €€€
4729,4730. Pizzeria del Console,"Punteggio 5,0 su 5",2 recensioni,"Pizza, Pesce",?
4730,4731. Obicà Mozzarella Bar - Cusani,"Punteggio 3,0 su 5",17 recensioni,"Italiana, Pizza",?
4731,4732. Deliziosa. Rosticceria,"Punteggio 3,5 su 5",8 recensioni,?,?
4732,4733. La Magia Del Casoret,"Punteggio 5,0 su 5",3 recensioni,€,?
4733,4734. Lungomare Via Grazioli Milano,"Punteggio 4,5 su 5",2 recensioni,Italiana,?
4734,4735. Nishiki Koi,"Punteggio 3,5 su 5",12 recensioni,?,?
4735,4736. Ristorante Pianoterra,"Punteggio 4,0 su 5",7 recensioni,"Mediterranea, Italiana",?
4736,4737. Ristorante Pizzeria San Giovanni 2,"Punteggio 4,0 su 5",4 recensioni,?,?
4737,4738. Matsui Japanese Restaurant,"Punteggio 4,0 su 5",4 recensioni,Giapponese,?
4738,4739. Toast Amore,"Punteggio 3,5 su 5",91 recensioni,Caucasica,€
4739,4740. Pizzeria Mundial,"Punteggio 3,0 su 5",209 recensioni,"Italiana, Pizza",€
4740,4741. Mare d'Oro,"Punteggio 3,5 su 5",25 recensioni,"Cinese, Asiatica",€
4741,4742. Emporium,"Punteggio 4,0 su 5",7 recensioni,?,?
4742,4743. Ristorante cinese HuBa,"Punteggio 4,0 su 5",3 recensioni,"Italiana, Cinese",€€ - €€€
4743,4744. Old School Cafè,"Punteggio 3,5 su 5",11 recensioni,"Caffè, Bar",€
4744,4745. La Focacceria,"Punteggio 3,5 su 5",9 recensioni,"Italiana, Fast food",€
4745,4746. Il mago 7,"Punteggio 3,5 su 5",54 recensioni,"Italiana, Pesce",€
4746,4747. Loft Pizza e Grill,"Punteggio 3,0 su 5",76 recensioni,"Italiana, Pizza",€
4747,4748. I CANTINARI Milano,"Punteggio 3,5 su 5",52 recensioni,Italiana,€€ - €€€
4748,4749. Casa Sorbillo,"Punteggio 3,5 su 5",20 recensioni,"Italiana, Mediterranea",?
4749,4750. Lape,"Punteggio 3,5 su 5",13 recensioni,Italiana,?
4750,4751. Gran Caffé Al Foro,"Punteggio 3,5 su 5",8 recensioni,Italiana,?
4751,4752. Fu Restaurant,"Punteggio 3,5 su 5",47 recensioni,"Giapponese, Sushi",€
4752,4753. MO comfortfoodcafe Milano Loreto,"Punteggio 3,5 su 5",24 recensioni,"Italiana, Bar",€€ - €€€
4753,4754. La Plaia Di Taormina,"Punteggio 4,0 su 5",6 recensioni,?,?
4754,4755. Pizzeria & Kebab Tripoli Pizza D'Asporto,"Punteggio 3,5 su 5",22 recensioni,Pizza,€
4755,4756. Bar Atlantic,"Punteggio 4,0 su 5",3 recensioni,?,?
4756,4757. Panificio Fichera Salvatore,"Punteggio 4,0 su 5",7 recensioni,Italiana,€
4757,4758. Like Food,"Punteggio 3,5 su 5",10 recensioni,"Italiana, Pizza",€
4758,4759. Ristorante Mi Barrunto,"Punteggio 4,5 su 5",2 recensioni,?,?
4759,4760. La Maria,"Punteggio 4,0 su 5",5 recensioni,Italiana,€
4760,4761. La Baita del Formaggio,"Punteggio 3,0 su 5",239 recensioni,"Italiana, Bar",€€ - €€€
4761,4762. Trattoria Cinese Lifeng,"Punteggio 4,5 su 5",3 recensioni,"Cinese, Sudamericana",?
4762,4763. Golden Cafè,"Punteggio 4,0 su 5",9 recensioni,Italiana,€
4763,4764. Pixel,"Punteggio 3,0 su 5",92 recensioni,Italiana,€
4764,4765. Il Pirata Ristorante Pizzeria Bar Tabacchi,"Punteggio 4,0 su 5",5 recensioni,"Italiana, Pizza",?
4765,4766. Da Gastone,"Punteggio 4,0 su 5",4 recensioni,€,?
4766,4767. Palco,"Punteggio 4,5 su 5",4 recensioni,Wine Bar,?
4767,4768. Al Nazionale...Naturalmente,"Punteggio 4,5 su 5",3 recensioni,"Italiana, Mediterranea",€€ - €€€
4768,4769. Pizzeria Che Pizza,"Punteggio 4,0 su 5",9 recensioni,"Fast food, Pizza",€
4769,4770. Circolo Arci Bellezza,"Punteggio 3,0 su 5",116 recensioni,"Italiana, Lombarda",€
4770,4771. Circolo Arci Bellezza,"Punteggio 3,0 su 5",116 recensioni,"Italiana, Lombarda",€
4771,4772. Lima Sushi Bar,"Punteggio 3,5 su 5",18 recensioni,"Giapponese, Sushi",€
4772,4773. Ristorante Autogrill Spa,"Punteggio 3,0 su 5",46 recensioni,Italiana,€
4773,4774. Pesto & friends,"Punteggio 3,5 su 5",20 recensioni,"Italiana, Ligure",€€ - €€€
4774,4775. Pasticceria Angela,"Punteggio 4,5 su 5",2 recensioni,?,?
4775,4776. Osteria Milano,"Punteggio 3,0 su 5",93 recensioni,"Italiana, Pesce",€€ - €€€
4776,4777. Bar Trattoria Giulia,"Punteggio 4,0 su 5",6 recensioni,Italiana,?
4777,4778. Bright,"Punteggio 4,5 su 5",2 recensioni,?,?
4778,4779. Braceria Gratosoglio del Pascolo Verde,"Punteggio 3,5 su 5",12 recensioni,Italiana,?
4779,4780. Al sesamo,"Punteggio 5,0 su 5",4 recensioni,?,?
4780,4781. Le Stagioni dei Sapori,"Punteggio 5,0 su 5",2 recensioni,?,?
4781,4782. Ai Piedi dell' Etna,"Punteggio 4,0 su 5",4 recensioni,?,?
4782,4783. International Restaurant Srl,"Punteggio 3,0 su 5",24 recensioni,"Cinese, Asiatica",€
4783,4784. Sultan Pizza Kebap,"Punteggio 3,5 su 5",11 recensioni,"Pizza, Turca",?
4784,4785. Boombastic Coktail Café,"Punteggio 4,0 su 5",4 recensioni,€,?
4785,4786. Bontà Più - Lippi,"Punteggio 3,0 su 5",62 recensioni,"Italiana, Barbecue",€€ - €€€
4786,4787. Nabu Home Restaurant,"Punteggio 5,0 su 5",3 recensioni,Italiana,€€€€
4787,4788. Fashion Cafè,"Punteggio 5,0 su 5",2 recensioni,"Italiana, Caffè",?
4788,4789. ca' de Vin,"Punteggio 3,5 su 5",12 recensioni,Italiana,€€ - €€€
4789,4790. Number One,"Punteggio 4,0 su 5",8 recensioni,"Pizza, Italiana",€
4790,4791. Rookies Sports Bar & Grill,"Punteggio 3,0 su 5",119 recensioni,"Americana, Bar",€€ - €€€
4791,4792. Bar Atlantic,"Punteggio 4,0 su 5",5 recensioni,"Bar, Caffè",?
4792,4793. New Q Beer,"Punteggio 3,0 su 5",55 recensioni,Italiana,€€ - €€€
4793,4794. Del Grattacielo,"Punteggio 3,5 su 5",10 recensioni,Italiana,€
4794,4795. Caffetteria Panetteria Novia,"Punteggio 3,5 su 5",10 recensioni,Italiana,€
4795,4796. Amico Fritz,"Punteggio 3,5 su 5",25 recensioni,€,?
4796,4797. CioccolatiItaliani,"Punteggio 3,5 su 5",7 recensioni,Caffè,?
4797,4798. LAUREL Ristocafè,"Punteggio 3,5 su 5",8 recensioni,Italiana,?
4798,4799. Pienza 11,"Punteggio 4,5 su 5",3 recensioni,"Italiana, Wine Bar",€
4799,4800. Pizza da Asporto,"Punteggio 4,5 su 5",2 recensioni,Pizza,?
4800,4801. Crazy Pizza Milan,"Punteggio 3,0 su 5",72 recensioni,Italiana,?
4801,4802. L'artigiano Della Vera Pizza Napoletana,"Punteggio 3,5 su 5",32 recensioni,Pizza,€
4802,4803. Al Timeout 4,"Punteggio 3,5 su 5",26 recensioni,"Italiana, Pizza",€
4803,4804. Aspria Harbour Club Restaurant,"Punteggio 3,5 su 5",77 recensioni,Internazionale,€€ - €€€
4804,4805. Wasabi,"Punteggio 4,5 su 5",2 recensioni,Giapponese,?
4805,4806. Zhe Li Xiang,"Punteggio 4,5 su 5",2 recensioni,?,?
4806,4807. Pizzeria San Giorgio - Leoncavallo,"Punteggio 3,5 su 5",15 recensioni,"Pizza, Italiana",€
4807,4808. Palazzo Bovara,"Punteggio 3,5 su 5",8 recensioni,"Italiana, Francese",?
4808,4809. La Bottega 12,"Punteggio 4,5 su 5",2 recensioni,?,?
4809,4810. Neroscuro,"Punteggio 4,0 su 5",6 recensioni,Italiana,?
4810,4811. Hawaikiki,"Punteggio 4,5 su 5",2 recensioni,?,?
4811,4812. Città Vecchia,"Punteggio 4,0 su 5",4 recensioni,"Italiana, Americana",€€ - €€€
4812,4813. Dispensa Emilia _ Milano Citylife,"Punteggio 3,0 su 5",22 recensioni,?,?
4813,4814. Ecopizza,"Punteggio 3,0 su 5",108 recensioni,Pizza,€
4814,4815. Anna Cafè,"Punteggio 4,0 su 5",3 recensioni,"Bar, Pub",?
4815,4816. Prince Indian Ristorante,"Punteggio 3,5 su 5",6 recensioni,€€ - €€€,?
4816,4817. Caffè L'Angolo,"Punteggio 5,0 su 5",2 recensioni,Italiana,€
4817,4818. Sacco E Farina,"Punteggio 3,5 su 5",12 recensioni,Italiana,?
4818,4819. La piccola cucina dei Faravelli,"Punteggio 3,5 su 5",8 recensioni,?,?
4819,4820. Al Galileo,"Punteggio 3,0 su 5",170 recensioni,"Italiana, Pizza",€€ - €€€
4820,4821. Poker Food Self Sevice,"Punteggio 3,5 su 5",32 recensioni,Italiana,€
4821,4822. Corteccia,"Punteggio 5,0 su 5",1 recensione,"Italiana, Contemporanea",?
4822,4823. Mumbao,"Punteggio 5,0 su 5",1 recensione,"Cinese, Asiatica",?
4823,4824. Bomaki Rápido,"Punteggio 5,0 su 5",1 recensione,Sushi,?
4824,4825. I Commenda 33,"Punteggio 5,0 su 5",1 recensione,"Italiana, Bar",?
4825,4826. Pizzeria Solari Mangia E Scappa,"Punteggio 5,0 su 5",1 recensione,"Birreria, Pizza",?
4826,4827. Premiata Pizzeria,"Punteggio 3,0 su 5",1.134 recensioni,"Italiana, Pizza",€€ - €€€
4827,4828. Bombette Gnummareddi & Vineria,"Punteggio 5,0 su 5",1 recensione,"Italiana, Sarda",€
4828,4829. B.T,"Punteggio 4,0 su 5",3 recensioni,?,?
4829,4830. Isola Verde La Pizza,"Punteggio 5,0 su 5",1 recensione,?,?
4830,4831. Isola Verde La Pizza,"Punteggio 5,0 su 5",1 recensione,?,?
4831,4832. Doppio Malto San Babila,"Punteggio 5,0 su 5",1 recensione,"Birreria, Pub",?
4832,4833. Amigdala Café,"Punteggio 4,0 su 5",4 recensioni,€€ - €€€,?
4833,4834. Risoelatte,"Punteggio 5,0 su 5",1 recensione,"Lombarda, Italiana (nord)",?
4834,4835. Senso,"Punteggio 5,0 su 5",1 recensione,Italiana,?
4835,4836. Il Caffe Del Mio Bar - Lo Spuntino,"Punteggio 4,0 su 5",5 recensioni,Italiana,€
4836,4837. Malibù Cafè,"Punteggio 5,0 su 5",1 recensione,?,?
4837,4838. Mevlana Kebap,"Punteggio 4,0 su 5",2 recensioni,"Fast food, Turca",?
4838,4839. Winelivery Pop,"Punteggio 5,0 su 5",1 recensione,Wine Bar,?
4839,4840. Bar Mercurio,"Punteggio 3,5 su 5",353 recensioni,"Italiana, Caffè",€€ - €€€
4840,4841. Vigorelli Café,"Punteggio 5,0 su 5",1 recensione,"Pizza, Italiana",?
4841,4842. Hi - Authentic Chinese Street Food,"Punteggio 5,0 su 5",1 recensione,Cinese,?
4842,4843. Salietabacchi,"Punteggio 4,0 su 5",5 recensioni,Mediterranea,?
4843,4844. Mcdonald's Milano Oberdan,"Punteggio 4,0 su 5",2 recensioni,Fast food,?
4844,4845. Mani in Noodles,"Punteggio 5,0 su 5",1 recensione,"Cinese, Asiatica",?
4845,4846. Quadri Bistrot,"Punteggio 5,0 su 5",1 recensione,"Italiana, Contemporanea",?
4846,4847. Maré,"Punteggio 5,0 su 5",1 recensione,"Italiana, Europea",?
4847,4848. Panino & Co.,"Punteggio 5,0 su 5",1 recensione,"Italiana, Fast food",€
4848,4849. Liu Cuisine,"Punteggio 5,0 su 5",1 recensione,"Cinese, Asiatica",?
4849,4850. Locanda alla Scala,"Punteggio 4,0 su 5",22 recensioni,?,?
4850,4851. Bi Emme 10 Bistrot,"Punteggio 5,0 su 5",1 recensione,Italiana,€
4851,4852. Mangio - Pizza Al Taglio,"Punteggio 5,0 su 5",1 recensione,Pizza,?
4852,4853. Ran Ramen Poke Restaurant,"Punteggio 4,0 su 5",3 recensioni,?,?
4853,4854. Trattoria Da Rino e Rita,"Punteggio 5,0 su 5",1 recensione,"Italiana, Sarda",?
4854,4855. Panificio Pasticceria San Giorgio,"Punteggio 5,0 su 5",1 recensione,?,?
4855,4856. Istanbul Kebap,"Punteggio 4,0 su 5",2 recensioni,"Pizza, Turca",?
4856,4857. New Al Noor,"Punteggio 5,0 su 5",1 recensione,Indiana,?
4857,4858. Come a Casa cucina naturale,"Punteggio 5,0 su 5",1 recensione,?,?
4858,4859. Pizzeria Daniele,"Punteggio 5,0 su 5",1 recensione,Pizza,?
4859,4860. Da Mickey 1,"Punteggio 3,5 su 5",19 recensioni,"Pizza, Italiana",€
4860,4861. Lo Scoglio Sul Naviglio,"Punteggio 5,0 su 5",1 recensione,?,?
4861,4862. Bussare Con I Piedi,"Punteggio 5,0 su 5",1 recensione,"Italiana, Mediterranea",?
4862,4863. La Casita Gastronomia Boliviana,"Punteggio 5,0 su 5",1 recensione,Sudamericana,?
4863,4864. Barlafus Cafè,"Punteggio 5,0 su 5",1 recensione,"Bar, Pub",?
4864,4865. Caffe Albricci,"Punteggio 4,0 su 5",5 recensioni,?,?
4865,4866. Shi's,"Punteggio 5,0 su 5",1 recensione,"Giapponese, Pesce",?
4866,4867. Fòla,"Punteggio 5,0 su 5",1 recensione,Francese,?
4867,4868. Rosticceria Cinese Ponte D'oro,"Punteggio 3,5 su 5",10 recensioni,Cinese,?
4868,4869. Goccia di Mare,"Punteggio 5,0 su 5",1 recensione,?,?
4869,4870. Meraki Milano,"Punteggio 5,0 su 5",1 recensione,Fusion giapponese,?
4870,4871. Timo Bistrot,"Punteggio 5,0 su 5",1 recensione,?,?
4871,4872. Yijia ristorante,"Punteggio 4,0 su 5",2 recensioni,Cinese,?
4872,4873. Klima,"Punteggio 3,5 su 5",18 recensioni,"Italiana, Internazionale",€€€€
4873,4874. Panificio Storico Vailati,"Punteggio 4,0 su 5",2 recensioni,"Bar, Pub",?
4874,4875. Seeking Hot Pot,"Punteggio 5,0 su 5",1 recensione,"Cinese, Asiatica",?
4875,4876. Bambi Trippa E Lampredotto Milano,"Punteggio 5,0 su 5",1 recensione,"Italiana, Mediterranea",?
4876,4877. Bar Il Girasole,"Punteggio 5,0 su 5",1 recensione,Bar,?
4877,4878. Cafè Italia,"Punteggio 3,5 su 5",9 recensioni,Italiana,€€ - €€€
4878,4879. Uva Garden,"Punteggio 3,0 su 5",14 recensioni,Cinese,€
4879,4880. Mediterraneo,"Punteggio 3,0 su 5",210 recensioni,"Italiana, Europea",€€ - €€€
4880,4881. The Bar - Il Caffè Del Borgo,"Punteggio 5,0 su 5",1 recensione,"Bar, Pub",?
4881,4882. pizzeria verace neapoletana,"Punteggio 4,0 su 5",10 recensioni,"Pizza, Italiana",?
4882,4883. Sensi Spiriti & Sapori,"Punteggio 5,0 su 5",1 recensione,?,?
4883,4884. Caffè Napoli,"Punteggio 4,0 su 5",4 recensioni,"Italiana, Bar",€
4884,4885. Bar Samuel,"Punteggio 5,0 su 5",1 recensione,"Bar, Pub",?
4885,4886. Manfredi Milano,"Punteggio 5,0 su 5",1 recensione,?,?
4886,4887. Caffe Princype,"Punteggio 5,0 su 5",1 recensione,"Italiana, Internazionale",€
4887,4888. Il Faraone,"Punteggio 3,5 su 5",13 recensioni,"Italiana, Pizza",?
4888,4889. Crosta,"Punteggio 3,0 su 5",244 recensioni,Pizza,€
4889,4890. I Due Poeti Caffétteria,"Punteggio 3,5 su 5",6 recensioni,Italiana,€
4890,4891. I Due Poeti Caffétteria,"Punteggio 3,5 su 5",6 recensioni,Italiana,€
4891,4892. Caffè Napoli,"Punteggio 5,0 su 5",1 recensione,Italiana,?
4892,4893. Barbacoa Milano,"Punteggio 3,0 su 5",43 recensioni,"Brasiliana, Barbecue",?
4893,4894. Marvy Resturant Cafè,"Punteggio 4,0 su 5",4 recensioni,€,?
4894,4895. Burger King,"Punteggio 4,0 su 5",2 recensioni,?,?
4895,4896. Ristorante Pizzeria L'Imperatore,"Punteggio 3,0 su 5",35 recensioni,"Italiana, Pizza",€
4896,4897. Gelateria Solferino,"Punteggio 4,0 su 5",4 recensioni,?,?
4897,4898. Ripamonti 7,"Punteggio 4,0 su 5",2 recensioni,"Bar, Pizza",?
4898,4899. Ristorante Pizzeria Gioia 53,"Punteggio 3,0 su 5",95 recensioni,"Italiana, Pizza",€
4899,4900. Bar Tabacchi,"Punteggio 2,5 su 5",9 recensioni,?,?
4900,4901. The Growler Milano,"Punteggio 5,0 su 5",1 recensione,Italiana,?
4901,4902. Pizzeria dei 3 amici,"Punteggio 3,5 su 5",8 recensioni,Italiana,€
4902,4903. Spacca,"Punteggio 5,0 su 5",1 recensione,"Italiana, Fast food",?
4903,4904. Pizzeria Olimpia,"Punteggio 4,0 su 5",2 recensioni,?,?
4904,4905. Hookipa,"Punteggio 5,0 su 5",1 recensione,?,?
4905,4906. Alice Pizza (milano - Via Torino),"Punteggio 4,0 su 5",2 recensioni,Pizza,?
4906,4907. Pizzeria Delice,"Punteggio 4,0 su 5",6 recensioni,Pizza,?
4907,4908. Da Luigi,"Punteggio 4,5 su 5",3 recensioni,?,?
4908,4909. Ci Sta - Sempione,"Punteggio 5,0 su 5",1 recensione,Pizza,?
4909,4910. Bun Burgers,"Punteggio 5,0 su 5",1 recensione,Americana,?
4910,4911. Café Des Amis,"Punteggio 4,0 su 5",4 recensioni,?,?
4911,4912. Tutto Giusto,"Punteggio 3,5 su 5",10 recensioni,"Mediterranea, Italiana",?
4912,4913. Bar Condor,"Punteggio 4,0 su 5",2 recensioni,"Bar, Pub",?
4913,4914. Gelateria Rigoletto,"Punteggio 5,0 su 5",1 recensione,?,?
4914,4915. Bella Milano Bistrot,"Punteggio 5,0 su 5",1 recensione,?,?
4915,4916. Caffe Lepetit,"Punteggio 3,0 su 5",70 recensioni,"Italiana, Caffè",€
4916,4917. Pokeria By Nima,"Punteggio 5,0 su 5",1 recensione,"Giapponese, Hawaiana",?
4917,4918. Meeting Lounge Bar,"Punteggio 4,0 su 5",6 recensioni,"Italiana, Africana",€
4918,4919. Pizzaclub Gourmet,"Punteggio 4,0 su 5",2 recensioni,?,?
4919,4920. Il Don,"Punteggio 5,0 su 5",1 recensione,"Italiana, Caffè",?
4920,4921. Confetti Manganini,"Punteggio 5,0 su 5",1 recensione,?,?
4921,4922. La Cafferia - Viale Certosa,"Punteggio 5,0 su 5",1 recensione,Italiana,€€ - €€€
4922,4923. Fratelli La Bufala,"Punteggio 3,0 su 5",388 recensioni,"Italiana, Pizza",€€ - €€€
4923,4924. Pane & Co,"Punteggio 4,5 su 5",2 recensioni,"Italiana, Fast food",€
4924,4925. Pizzeria Genius,"Punteggio 4,0 su 5",5 recensioni,Pizza,?
4925,4926. Pizzeria Santa Maria,"Punteggio 5,0 su 5",1 recensione,Pizza,?
4926,"4927. ParcoSushi Piazza Cavour, 7 Milano","Punteggio 3,0 su 5",60 recensioni,"Giapponese, Sushi",€€ - €€€
4927,4928. Atempo,"Punteggio 5,0 su 5",1 recensione,"Italiana, Mediterranea",?
4928,4929. Il Barotto,"Punteggio 5,0 su 5",1 recensione,?,?
4929,4930. Misushi Restaurant,"Punteggio 3,5 su 5",40 recensioni,"Sushi, Giapponese",€€ - €€€
4930,4931. Pizza+Cucina,"Punteggio 3,5 su 5",20 recensioni,"Italiana, Pizza",€€ - €€€
4931,4932. Panificio Maria Marinoni,"Punteggio 5,0 su 5",1 recensione,Pizza,?
