id_restaurants,bubbles,title,description
13,bubble_50,,"Miglior pizza di Milano. Leggera, saporita pochi ingredienti e di qualità. Ambiente accogliente adatto a tutte le età."
13,bubble_40,,"Nonostante non sia un amante della pizza stile napoletana, devo dire che questa pizza è davvero eccezionale, per ora la migliore pizza napoletana che io abbia provato a Milano. Interessanti anche le pizze del giorno che ogni tanto vengono proposte. Unica pecca è che la...Più"
13,bubble_50,,Devo dire un’ottima pizza fatta si vede con una mano campana anche se ci troviamo a Milano mozzarella di gran qualità pomodoro ottimo servizio nella media ottima zona di Milano ben frequentata nulla da dire un po’ difficile trovare parcheggio ma nel contesto tutto molto...Più
13,bubble_50,,"Weekend con la famiglia a Milano, si cerca una pizzeria sul web tra quelle suggerite scegliamo Napiz. Arriviamo senza aver prenotato ci dicono che c’è da aspettare una quindicina di minuti, ci allietano l’attesa con un pezzo di pizza farcita ed un prosecco. Locale molto...Più"
13,bubble_50,,"Locale particolare e simpatico, personale cortese e solerte, buon rapporto qualità-prezzo e non per ultimo...pizza squisita! Complimenti!"
14,bubble_50,,"Ottimo servizio con consegna a domicilio. Ho effettuato l'ordine telefonicamente con poco preavviso ma i ragazzi di Tramlab sono stati disponibilissimi ed efficienti, consegnando i box a casa nostra puntualissimi! I tramezzini sono davvero buoni ed hanno riscosso un grande successo durante la nostra festa...Più"
14,bubble_50,,"Accolti da un assaggio di sarde in savor davvero ottime, la specialità regina sono i tramezzini, farciti ottimamente e con abbinamenti tradizionali e innovativi. Materia prima di grande qualità e si sente. Fatti sul momento, sempre freschi. Caffè offerto e tanta simpatia. Torneremo!"
14,bubble_40,,"ottimo per un pranzo veloce e gustoso, tramezzini classici e ricette piu ricercate. ottimo rapporto qualità prezzo"
14,bubble_50,,"Ottima scelta per un pranzo semplice, veloce e gustoso. Ingredienti freschi, accostamenti classici o particolari, a seconda dei gusti."
14,bubble_50,,"Personale super gentile e tramezzini spettacolari. Vado lì sempre per lo stesso ( salame calabrese, rucola, maionese fatta da loro e funghi) perché è una droga!"
14,bubble_50,,Pranzo veloce con tramezzini in compagnia: cibo buonissimo e situazione ancora meglio! Grazie Alberto!
14,bubble_50,,Tramezzini di grande qualità! Ottimi ingredienti e ottime ricette! Il valore aggiunto è sicuramente Alberto che sa come far sentire tutti a casa!
14,bubble_50,,"Confermo qualità e servizio ( orario prenotazione rispettato ) per questo locale specializzato in tramezzini . Ottimi, morbidi e saporiti Il Venezia su tutti."
14,bubble_50,,Strepitoso…cosa chiedere di più…in alternativa ai soliti pasti !!!!………Top quality 👍👍👍 Top Sympaty 👍👍👍 Top honesty 👏 👏👏👏👏
14,bubble_50,,"Stamattina ero in centro a Milano ma ho insistito con mio papà per tornare al Tram. Volevo assolutamente gustare ancora i tramezzini di Alberto!!! Sono gustosissimi e il mio preferito è la “Fondamenta delle tette”, con uova, tacchino e maionese. Avrei voluto assaggiare il dolce...Più"
15,bubble_50,,"Io e la mia famiglia siamo ormai affezionati a questo posto meraviglioso, veramente degno di nota. Tutti i piatti sono speciali, i dolci (soprattutto il cannolo e la cassata) sono deliziosi. E ci si sente sempre molto coccolati."
15,bubble_50,,nn ci sono parole tt speciale ottimo anzi di piu e poi Biagio ....grandissimo Sebastiano e la sua grande cucina 🐷🐷🐷
15,bubble_50,,"Biagio un mito. Ti guida e ti accompagna come una mamma. Ti consiglia, ti da i giusti suggerimenti, fa la differenza. Un tripudio di sapori e di gusti. Un’esplosione di freschezza con del pesce e degli ingredienti di qualità. Un’esperienza dai mille senso. Lo consiglio...Più"
15,bubble_50,,"Locale caratteristico, accogliente, confortevole, riservato. Personale professionale, un plauso particolare va a Biagio persona squisita che fa il suo lavoro con passione e dedizione. Grazie. Michele"
15,bubble_50,,"Posto incantevole e molto caratteristico, crudi spettacolari, bufala ripiena di tartare da non farsi scappare, qualità del pesce eccezionale. Ad accoglierci c’era Biagio, che ci ha fatte sentire a casa, coccolate. Prezzo in linea con i piatti che abbiamo scelto."
15,bubble_50,,Sono tornato dopo un po’ dì tempo in questo ristorante che ho trovato rinnovato anche nel menu ma con la medesima qualità del cibo e del servizio. Antipasto dì alici marinate squisite. Spaghettone ai ricci favoloso! Simpatia e professionalità dei proprietari e dì Biagino impeccabili....Più
15,bubble_50,,"Fantastico! Crudi spettacolari, spaghetti con i ricci anche ....cassata pure.....servizio perfetto! Da tenere sicuramente presente."
15,bubble_50,,"In una sala raccolta quanto magica ci siamo ritrovati a gustare tutti i sapori della Sicilia con una qualità di materie prime molto alta, messi a nostro agio dalle attenzioni e dalla professionalità del bravissimo Biagio che ha saputo rendere il pranzo ancora più speciale"
15,bubble_50,,"Ostriche, Gamberi di Mazara del Vallo, strepitosi! Acciughe di Sciacca imperdibili! Busiate e Paccheri ti portano in Sicilia....Cassata indimenticabile e la Sette Veli una delizia....Giusto rapporto qualità e prezzo ( vedi scontrino allegato)...locale molto carino e accogliente. Biagio che ti accoglie e ti segue durante...Più"
15,bubble_20,,"Mi spiace evidenziare che quanto ricevuto NON è proporzionale al prezzo. Poi se a qualcuno piace essere fregato ... contento lui .... Allora - in due - abbiamo preso: * un antipasto, cozze alla marinara (nemmeno eccezionali) * un primo con pesce e pistacchi *...Più"
16,bubble_30,,"posticino dove si può fare un aperitivo con largo circa 10 euro optando aggiunta di portate ,porzioni ovviamente ridotte e in linea con il prezzo proposto , ricette originali non sempre azzeccate però, in sostanza spendi quanto in un ristorante di medio livello ma la...Più"
16,bubble_50,,"con mio marito ed i nostri nipoti abbiamo trascorso il capodanno in questo locale, prenotato su The Fork ed è stata una piacevolissima sorpresa (conto a parte, ma ci sta per capodanno...). menù di pesce a dir poco squisito, cucinato in modo alternativo ed alla...Più"
16,bubble_50,,"Aperitivo spettacolo, tapas buonissime in un contesto veramente carino...prezzi nella media per la tipologia di locale...penso davvero che ci ritornerò presto"
16,bubble_40,,"Abbiamo fatto un aperitivo e cenato in questo locale. Personale disponibile e ambientazione curata. aperitivo a 8/10 € con drink e due bruschette, con possibilità di aggiungere tapas (6/8 €) o piatto intero se si vuole poi cenare. Porzioni da bistrot. Menù diverso dalle solite...Più"
16,bubble_50,,"Bel locale, arredato con gusto e con una proposta gastronomica interessante. Drinks davvero buoni! Ogni volta è una piacevole esperienza :-)"
16,bubble_40,,"Bel posto, con menu molto interessante. In particolare mi sono piaciuti i formaggi e la cheesecake. C’era anche una buona proposta di vini anche se non ne ho approfittato. Ci tornerò."
16,bubble_50,,"Sono tornata per la seconda volta in questo locale e come la prima volta ne sono rimasta molto colpita. Abbiamo scelto il menù tradizionale e ne siamo rimasti piacevolmente stupiti . I salumi e i formaggi sono davvero di un’ottima qualità e il personale all’altezza,...Più"
16,bubble_50,,Dopo tempo sono tornato per una cena di lavoro. A distanza di mesi ho avuto solo che la conferma che questo posto faccia la differenza nel cibo eccezionale accompagnato da un servizio che lascia il segno. Prodotti ricercatissimi e sapori unici non facili da trovare...Più
16,bubble_50,,"Ne ho sentito parlare e ho deciso di provarlo con la mia compagna. Il cibo rispecchia il nome del locale, il personale è molto preparato. Il miglior BLOODY MARY di Milano. La cena si è allungata e trasformata anche in un favoloso e gustosoo post...Più"
16,bubble_20,,"Ci siamo recati in questo locale per la cena di compleanno di mio marito, purtroppo devo segnalare un’estrema lentezza nel servire i piatti, il cibo troppo caro per la qualità offerta. Terminata la cena siamo dovuti andare in un altro locale per mangiare qualcosa, in...Più"
17,bubble_40,,"In 4 una bruschetta a testa con friarielli e peperoni cruschi, una pizza salsiccia e friarielli, una Margherita, una bufalina senza lattosio, una bufalina, 4 coche, un 'acqua grande, due tiramisù e due caffè 95 euro , tutto 9k e pizze leggere e gustose"
17,bubble_50,,"Pizza eccezionale; Il cameriere Paul molto gentile,competente e soprattutto disponibile Complimenti a tutti!!!"
17,bubble_50,,"Bellissima esperienza, pizza veramente buona. Da segnalare il cameriere Paul, simpatico, competente e disponibile all'aiuto sulla scelta della varietà di pizze."
17,bubble_40,,"Ottimo servizio, veloce ed elegante come non ci aspettavamo, chi si è dedicato del servizio del nostro tavolo è stato PAUL molto professionale! Parlo da professionista nel settore."
17,bubble_50,,"Pizza napoletana favolosa, ingredienti di ottima qualità, servizio preciso. Sottolineo la professionalità di Paul !!!!"
17,bubble_40,,"locale molto accogliente, servizio rapidissimo e personale davvero gentile. La pizza buona come sempre e un particolare ringraziamento a paul per il servizio impeccabile."
17,bubble_40,,"Le pizze erano buone, tempo di attesa: voto 10 quindi fantastico! Personale super!!!!!!!!!specialmente Paul:). Che figata.."
17,bubble_50,,"Attesa di 10 minuti ma personale fantastico. Servizio impeccabile, veloce. Il cameriere Paul è stato molto simpatico, è la seconda volta e lui non ci delude mai."
17,bubble_50,,"Nonostante i 10 minuti di attesa, servizio efficiente e super veloce, grazie al fantastico Paul. Pizza buonissima e dolci impeccabili :)"
17,bubble_50,,Ottima cena e ottimo servizio. Il cameriere Paul fantastico e gentilissimo. Sicuramente un posto in cui ritornare.
18,bubble_30,,"Esperienza deludente, molto deludente. Ho scelto questo ristorante in base alle bellissime recensioni ma… Locale carino peccato che al mio tavolo ultimo della sala faceva abbastanza freddo. Bello il menù con tanti piatti invitanti ma… per incominciare ho scelto il loro crudo; sulla freschezza niente...Più"
18,bubble_50,,Bellissima esperienza Piatti ricercati e molto buoni Servizio curato Gin di loro produzione Continuate cosi ragazzi!Più
18,bubble_50,,Sono stato ad Incontro mercoledì sera su consiglio di un amico. Che scoperta eccezionale. Piatti gustosi pieni di sapori e contrasti. Ottima materia prima e servizio di sala perfetto nonostante la giovane età. Per chi è amante di gin qua scoprirete 3 fantastici gin di...Più
18,bubble_40,,"Location molto carina ed intima Ottime materie prime, i piatti preparati ne risaltano le caratteristiche Staff molto gentile e preparato Ci torneremo sicuramente per provare la restante parte del menu"
18,bubble_40,,Ciò che per me fa la differenza è il perfetto equilibrio tra la cucina tradizionale e le note innovative dovute ad abbinamenti insoliti che rendono i piatti unici. Il cibo è di ottima qualità ed il servizio è cordiale ed impeccabile. Ottimo rapporto qualità prezzo.
18,bubble_50,,Sono tornato ieri sera in questo piccolo ristorante aperto da poco. Che dire? Quando ero venuto la prima volta erano già di un livello molto che è stato confermato se non superato. Sublime la degustazione di oli di cui uno prodotto da loro. Vale il...Più
18,bubble_30,,"Da crocetta sono pochi minuti a piedi,Via Lamarmora specie di sera è di una tristezza infinita.Un piccolo ristorante per noi nuovo da provare,un piccolo menù,nell'attesa pane ed olio,quindi degli spaghettoni aglio olio peperoncino e riccio di mare un bel piatto a vedersi gustoso e minimale,a...Più"
18,bubble_50,,"Ci hanno fatto assaggiare dei piatti molto buoni, dai gusti e sapori soffici ma allo stesso tempo decisi e raffinati. Materie prime di eccellente qualità, il tutto accompagnato da un ottimo vino Beneventano abbinato in maniera impeccabile al nostro menù. Un plauso anche ai camerieri...Più"
18,bubble_50,,"Ottimo cibo, servizio impeccabile e atmosfera molto gradevole. Buona scelta di vini e ottima carta dei dolci con la possibilità di abbinare un gin ad hoc per ogni dessert. Prezzo adeguato per zona e qualità dei prodotti. ConsigliatoPiù"
18,bubble_40,,"Trovato con the fork passando in zona, non è in una zona frequentatissima e dall’esterno non è particolarmente attrattivo pur essendo in centro tuttavia una volta entrati si viene accolti e seguiti con attenzione e gentilezza da personale di sala, si viene accompagnati per mano...Più"
19,bubble_50,,"Che bontà! La cucina di questo ristorante, ispirata alla tradizione abruzzese e realizzata con materie prime eccellenti, ci ha davvero stupiti. Che dire? Tutto ottimo. Dagli antipasti di mare crudi e caldi, alla chitarrina allo scoglio, allo spaghetto aglio olio peperone e scampi, al brodetto...Più"
19,bubble_50,,"Cena ottima, con servizio puntuale e cordiale e costo adeguato. Colpiscono i profumi prima di sentire al palato la freschezza della materia prima. Appena possibile tornerò a fare visita a Levino e alla sua famiglia."
19,bubble_50,,"Grande tavola abruzzese in quel di Milano. Nulla da invidiare alle radici sanvitesi presenti all’Angolino da Filippo. Carrellata di crudi super piacevole, freschezza e semplicità le parole d’ordine. Tacconcini alla Filippo inimitabili, bella carta dei vini e piacevole servizio completano l’opera. Ambiente informale con quel...Più"
19,bubble_50,,"L’Abruzzo a Milano! Cena in famiglia all’insegna dell’ottimo cibo, servizio eccellente e la tradizione a tavola rivisitata in chiave moderna."
19,bubble_50,,"Crudo e cotto del mare ottimi ,chitarrina al sugo di crostacei buona , gallinelle in crosta perfette , unite al bocconotto dolce tipico abruzzese e a Villa Gemma di Masciarelli vino cordiale completano un pranzo …….., da ripetere!"
19,bubble_50,,"Ero già cliente di Levino quando era il punto di riferimento di noi pescaresi a San Vito Chietino e finalmente sono riuscito a cenare da lui anche a Milano! Locale curato ed elegante, Levino ed Andrea due magnifici padroni di casa che ti guidano con...Più"
19,bubble_50,,"Definire “levino” semplicemente un ottimo ristorante di pesce è riduttivo! È il paradiso dei sensi ; è la poesia del pesce declinata nelle forma più aulica ! Eccezionale , da provare almeno una volta nella vita. Esperienziale. Ti riconcilia con la natura, il mare ,...Più"
19,bubble_50,,"In trasferta a Milano visita al bel locale della famiglia De Santis, da sempre nel campo della ristorazione di qualità. Piacevolissima sorpresa nel ritrovare a Milano una cucina di pesce dall'ispirazione semplice ma di qualità nel piatto, il risultato piacere assoluto per il palato. Antipasti...Più"
19,bubble_30,,"Location Darsena e dintorni Ambientazione ""belle epoque"" Mise en place particolare Cortesia e Professionalità non mancano 2 Acque e Prosecco Extra Dry di rango !!! Antipasti Crudi ( vedi foto ) Delicius !!!! Primi ( vedi foto ) di rango !!! Manca uno dei 5...Più"
19,bubble_50,,"Essendo abruzzese, conoscevo già Levino e la sua ricercatezza nei prodotti , l’attenzione ai sapori e la cura riservata ai clienti , ma qui a Milano ha davvero superato se stesso.. abbiamo mangiato dei primi squisiti che hanno lasciato senza parole anche le persone più...Più"
